timestamp,well_id,css_cycle_id,oil_rate_bpd,water_rate_bpd,gas_rate_mmscfd,total_fluid_rate_bpd,water_cut_pct,bottomhole_pressure_bar,wellhead_pressure_bar,cumulative_oil_bbl,steam_consumption_ton,SOR,energy_consumption_kWh
2024-01-27,BGW-006,BGW-006-C4,52.4,83.8,0.0243,136.2,61.5,43.5,27.0,27850.0,16.59,0.136,353.8
2024-01-28,BGW-006,BGW-006-C4,50.6,102.0,0.0281,152.7,66.8,42.4,29.0,27900.6,16.59,0.137,623.8
2024-01-29,BGW-006,BGW-006-C4,42.3,60.9,0.0198,103.2,59.0,45.2,31.8,27943.0,16.59,0.139,682.7
2024-01-30,BGW-006,BGW-006-C4,49.6,90.1,0.024,139.6,64.5,45.8,31.1,27992.5,16.59,0.141,690.7
2024-01-31,BGW-006,BGW-006-C4,42.6,77.9,0.0297,120.5,64.7,43.0,26.8,28035.1,16.59,0.142,650.1
2024-02-01,BGW-006,BGW-006-C4,63.1,125.8,0.0413,188.9,66.6,42.6,25.7,28098.2,16.59,0.143,588.3
2024-02-02,BGW-006,BGW-006-C4,27.6,46.8,0.0177,74.4,62.9,41.3,29.1,28125.7,16.59,0.145,385.0
2024-02-03,BGW-006,BGW-006-C4,34.4,77.6,0.0204,112.0,69.3,42.7,27.2,28160.1,16.59,0.147,400.1
2024-02-04,BGW-006,BGW-006-C4,39.3,65.7,0.0171,105.0,62.6,43.0,23.6,28199.4,16.59,0.149,419.6
2024-02-05,BGW-006,BGW-006-C4,46.8,81.6,0.0242,128.4,63.6,45.3,31.3,28246.2,16.59,0.15,616.3
2024-02-06,BGW-006,BGW-006-C4,31.6,58.5,0.017,90.1,65.0,41.9,24.4,28277.7,16.59,0.152,323.9
2024-02-07,BGW-006,BGW-006-C4,35.9,58.2,0.0226,94.1,61.8,42.8,24.3,28313.7,16.59,0.153,553.5
2024-02-08,BGW-006,BGW-006-C4,31.9,74.6,0.013,106.5,70.1,42.8,28.7,28345.5,16.59,0.155,652.7
2024-02-09,BGW-006,BGW-006-C4,29.6,56.6,0.012,86.2,65.7,42.9,29.3,28375.1,16.59,0.157,570.3
2024-02-10,BGW-006,BGW-006-C4,39.5,61.8,0.0251,101.3,61.0,39.6,26.1,28414.6,16.59,0.158,306.5
2024-02-11,BGW-006,BGW-006-C4,33.2,60.0,0.0217,93.3,64.4,42.4,24.7,28447.8,16.59,0.16,501.1
2024-02-12,BGW-006,BGW-006-C4,35.0,68.8,0.0226,103.8,66.3,44.0,25.2,28482.8,16.59,0.162,448.1
2024-02-13,BGW-006,BGW-006-C4,35.1,65.5,0.0204,100.5,65.1,44.5,33.6,28517.9,16.59,0.163,333.3
2024-02-14,BGW-006,BGW-006-C4,27.8,55.3,0.0119,83.1,66.5,41.6,25.3,28545.7,16.59,0.165,516.8
2024-02-15,BGW-006,BGW-006-C4,40.9,84.2,0.0197,125.1,67.3,40.0,27.2,28586.6,16.59,0.166,574.1
2024-02-16,BGW-006,BGW-006-C4,28.1,54.2,0.013,82.3,65.9,43.0,29.1,28614.7,16.59,0.168,392.1
2024-02-17,BGW-006,BGW-006-C4,20.0,50.1,0.0106,70.1,71.5,41.8,26.3,28634.7,16.59,0.17,343.8
2024-02-18,BGW-006,BGW-006-C4,36.6,90.1,0.0176,126.7,71.1,44.5,31.5,28671.3,16.59,0.171,493.6
2024-02-19,BGW-006,BGW-006-C4,27.8,56.6,0.0185,84.4,67.1,42.7,25.6,28699.0,16.59,0.173,463.2
2024-02-20,BGW-006,BGW-006-C4,38.7,70.6,0.0196,109.3,64.6,40.1,22.4,28737.8,16.59,0.174,414.8
2024-02-21,BGW-006,BGW-006-C4,19.5,39.2,0.0107,58.6,66.8,40.0,24.4,28757.2,16.59,0.176,441.9
2024-02-22,BGW-006,BGW-006-C4,23.8,55.1,0.0132,78.8,69.8,43.6,27.5,28781.0,16.59,0.178,595.4
2024-02-23,BGW-006,BGW-006-C4,24.8,62.2,0.0148,87.0,71.5,40.2,22.8,28805.8,16.59,0.18,518.6
2024-02-24,BGW-006,BGW-006-C4,26.4,56.0,0.0134,82.4,67.9,40.6,20.8,28832.2,16.59,0.181,382.7
2023-01-26,BGW-007,BGW-007-C1,207.3,71.9,0.1428,279.2,25.7,72.9,55.4,207.3,15.83,0.076,611.4
2023-01-27,BGW-007,BGW-007-C1,214.5,69.6,0.1226,284.0,24.5,73.9,62.5,421.8,15.83,0.075,433.6
2023-01-28,BGW-007,BGW-007-C1,207.8,64.6,0.1363,272.4,23.7,73.5,56.9,629.6,15.83,0.075,348.7
2023-01-29,BGW-007,BGW-007-C1,194.8,67.4,0.0954,262.2,25.7,74.5,60.3,824.4,15.83,0.077,343.4
2023-01-30,BGW-007,BGW-007-C1,192.9,76.3,0.1009,269.3,28.4,71.0,55.4,1017.3,15.83,0.078,502.8
2023-01-31,BGW-007,BGW-007-C1,192.1,73.9,0.125,266.0,27.8,71.2,57.1,1209.4,15.83,0.079,413.1
2023-02-01,BGW-007,BGW-007-C1,181.6,63.0,0.0886,244.6,25.8,71.4,57.2,1391.0,15.83,0.08,672.7
2023-02-02,BGW-007,BGW-007-C1,165.0,68.8,0.1021,233.8,29.4,71.8,55.5,1555.9,15.83,0.081,505.4
2023-02-03,BGW-007,BGW-007-C1,167.5,81.3,0.0758,248.8,32.7,69.1,50.1,1723.4,15.83,0.083,468.3
2023-02-04,BGW-007,BGW-007-C1,146.2,63.7,0.0819,209.8,30.3,70.9,56.0,1869.6,15.83,0.085,390.1
2023-02-05,BGW-007,BGW-007-C1,167.1,97.2,0.0678,264.3,36.8,65.5,54.4,2036.7,15.83,0.086,303.9
2023-02-06,BGW-007,BGW-007-C1,152.8,60.4,0.0984,213.1,28.3,66.7,47.5,2189.5,15.83,0.087,468.5
2023-02-07,BGW-007,BGW-007-C1,154.5,82.7,0.0908,237.1,34.9,67.5,53.1,2343.9,15.83,0.088,375.4
2023-02-08,BGW-007,BGW-007-C1,140.0,93.1,0.0968,233.1,39.9,67.9,55.7,2483.9,15.83,0.089,643.9
2023-02-09,BGW-007,BGW-007-C1,151.8,85.0,0.0934,236.8,35.9,66.9,52.7,2635.7,15.83,0.09,480.4
2023-02-10,BGW-007,BGW-007-C1,140.1,99.9,0.0872,240.0,41.6,67.4,50.3,2775.8,15.83,0.091,411.5
2023-02-11,BGW-007,BGW-007-C1,135.8,75.4,0.0719,211.2,35.7,66.6,51.7,2911.6,15.83,0.092,351.0
2023-02-12,BGW-007,BGW-007-C1,139.8,92.2,0.0705,232.0,39.7,67.7,51.9,3051.4,15.83,0.093,602.7
2023-02-13,BGW-007,BGW-007-C1,124.8,86.8,0.0872,211.6,41.0,65.9,54.4,3176.3,15.83,0.095,616.2
2023-02-14,BGW-007,BGW-007-C1,124.4,82.3,0.0751,206.7,39.8,64.9,48.2,3300.7,15.83,0.096,384.7
2023-02-15,BGW-007,BGW-007-C1,113.5,84.8,0.0677,198.3,42.8,64.3,47.2,3414.1,15.83,0.097,677.7
2023-02-16,BGW-007,BGW-007-C1,110.4,127.8,0.0486,238.1,53.7,66.0,53.0,3524.5,15.83,0.099,487.0
2023-02-17,BGW-007,BGW-007-C1,120.5,84.3,0.0608,204.8,41.2,62.6,49.6,3645.1,15.83,0.1,319.3
2023-02-18,BGW-007,BGW-007-C1,105.2,85.9,0.0556,191.1,44.9,64.5,51.8,3750.3,15.83,0.101,354.3
2023-02-19,BGW-007,BGW-007-C1,114.8,127.4,0.0799,242.2,52.6,65.5,50.5,3865.1,15.83,0.102,643.4
2023-02-20,BGW-007,BGW-007-C1,107.0,97.7,0.061,204.6,47.7,63.0,52.7,3972.0,15.83,0.104,673.7
2023-02-21,BGW-007,BGW-007-C1,92.5,96.5,0.0557,189.0,51.1,63.0,50.9,4064.6,15.83,0.105,556.9
2023-02-22,BGW-007,BGW-007-C1,103.5,101.4,0.0626,204.9,49.5,59.8,44.8,4168.1,15.83,0.106,603.2
2023-02-23,BGW-007,BGW-007-C1,88.2,69.8,0.0446,158.0,44.2,64.5,53.2,4256.2,15.83,0.108,336.6
2023-02-24,BGW-007,BGW-007-C1,87.7,91.3,0.046,178.9,51.0,61.2,41.4,4343.9,15.83,0.109,582.1
2023-02-25,BGW-007,BGW-007-C1,92.9,95.0,0.0448,188.0,50.6,59.3,47.5,4436.8,15.83,0.111,516.9
2023-02-26,BGW-007,BGW-007-C1,77.7,79.4,0.0356,157.1,50.6,58.5,43.7,4514.5,15.83,0.112,427.9
2023-02-27,BGW-007,BGW-007-C1,92.7,128.5,0.0448,221.2,58.1,56.0,38.7,4607.2,15.83,0.113,397.8
2023-02-28,BGW-007,BGW-007-C1,85.7,100.8,0.0564,186.4,54.0,64.1,51.1,4692.8,15.83,0.115,317.3
2023-03-01,BGW-007,BGW-007-C1,71.0,110.0,0.0357,181.0,60.8,59.4,39.9,4763.8,15.83,0.116,661.4
2023-03-02,BGW-007,BGW-007-C1,81.8,109.6,0.0424,191.4,57.3,58.4,43.9,4845.6,15.83,0.118,564.2
2023-03-03,BGW-007,BGW-007-C1,80.4,110.0,0.0446,190.4,57.8,60.9,44.8,4926.0,15.83,0.119,577.1
2023-03-04,BGW-007,BGW-007-C1,73.1,98.3,0.039,171.4,57.4,58.0,42.8,4999.1,15.83,0.12,385.7
2023-03-05,BGW-007,BGW-007-C1,73.9,94.6,0.0321,168.5,56.1,60.2,48.4,5073.0,15.83,0.122,317.5
2023-03-06,BGW-007,BGW-007-C1,65.6,91.0,0.0443,156.6,58.1,58.7,39.4,5138.6,15.83,0.123,305.7
2023-03-07,BGW-007,BGW-007-C1,69.2,89.6,0.0403,158.9,56.4,59.2,44.9,5207.8,15.83,0.125,321.0
2023-03-08,BGW-007,BGW-007-C1,55.3,83.8,0.0261,139.1,60.3,59.8,41.3,5263.1,15.83,0.126,311.4
2023-03-09,BGW-007,BGW-007-C1,74.8,99.6,0.0495,174.4,57.1,55.3,37.3,5337.9,15.83,0.128,360.9
2023-03-10,BGW-007,BGW-007-C1,63.4,92.6,0.0343,155.9,59.4,57.5,41.7,5401.3,15.83,0.129,599.3
2023-03-11,BGW-007,BGW-007-C1,67.5,97.2,0.0327,164.6,59.0,59.5,47.0,5468.8,15.83,0.13,397.1
2023-03-12,BGW-007,BGW-007-C1,66.3,117.8,0.0353,184.1,64.0,61.3,50.2,5535.1,15.83,0.132,470.4
2023-03-13,BGW-007,BGW-007-C1,58.3,84.7,0.0371,143.0,59.3,57.6,45.5,5593.4,15.83,0.133,663.5
2023-03-14,BGW-007,BGW-007-C1,54.4,105.3,0.035,159.7,66.0,57.4,39.3,5647.7,15.83,0.135,599.2
2023-03-15,BGW-007,BGW-007-C1,42.7,58.4,0.0265,101.0,57.8,57.8,38.6,5690.4,15.83,0.136,379.6
2023-03-16,BGW-007,BGW-007-C1,44.7,60.5,0.0243,105.1,57.5,56.4,42.8,5735.1,15.83,0.138,522.2
2023-03-17,BGW-007,BGW-007-C1,42.4,67.2,0.0227,109.5,61.3,54.8,40.1,5777.4,15.83,0.14,675.9
2023-03-18,BGW-007,BGW-007-C1,57.0,98.0,0.0313,155.1,63.2,58.0,38.6,5834.5,15.83,0.141,402.0
2023-03-19,BGW-007,BGW-007-C1,39.4,76.7,0.0244,116.2,66.0,56.4,43.9,5873.9,15.83,0.143,406.0
2023-03-20,BGW-007,BGW-007-C1,34.8,53.0,0.0239,87.9,60.4,56.6,41.6,5908.7,15.83,0.145,451.1
2023-03-21,BGW-007,BGW-007-C1,44.3,69.2,0.0264,113.5,60.9,57.1,46.3,5953.1,15.83,0.146,492.5
2023-03-22,BGW-007,BGW-007-C1,39.0,74.2,0.0173,113.2,65.5,57.1,38.1,5992.1,15.83,0.148,451.1
2023-03-23,BGW-007,BGW-007-C1,45.4,89.7,0.0302,135.1,66.4,56.5,38.6,6037.4,15.83,0.149,596.1
2023-03-24,BGW-007,BGW-007-C1,41.8,63.8,0.0242,105.6,60.4,54.9,42.1,6079.3,15.83,0.151,469.2
2023-03-25,BGW-007,BGW-007-C1,44.3,84.1,0.0247,128.3,65.5,57.9,44.4,6123.5,15.83,0.153,360.6
2023-03-26,BGW-007,BGW-007-C1,46.5,88.9,0.0314,135.4,65.6,53.6,41.2,6170.0,15.83,0.154,389.8
2023-03-27,BGW-007,BGW-007-C1,33.1,74.4,0.0159,107.6,69.2,55.3,39.8,6203.2,15.83,0.156,584.7
2023-03-28,BGW-007,BGW-007-C1,26.2,52.7,0.0138,78.9,66.8,58.9,43.8,6229.4,15.83,0.158,599.3
2023-03-29,BGW-007,BGW-007-C1,32.8,87.0,0.0153,119.7,72.6,56.6,37.5,6262.2,15.83,0.159,383.9
2023-03-30,BGW-007,BGW-007-C1,45.8,77.3,0.0187,123.2,62.8,58.7,47.2,6308.0,15.83,0.161,566.5
2023-03-31,BGW-007,BGW-007-C1,25.5,48.2,0.0106,73.6,65.4,56.8,39.0,6333.5,15.83,0.163,526.9
2023-04-01,BGW-007,BGW-007-C1,24.4,51.9,0.0134,76.3,68.1,51.7,35.0,6357.8,15.83,0.164,494.8
2023-04-02,BGW-007,BGW-007-C1,44.7,88.9,0.0302,133.6,66.5,56.1,42.6,6402.5,15.83,0.166,326.0
2023-04-03,BGW-007,BGW-007-C1,30.8,60.4,0.0182,91.2,66.2,54.5,36.8,6433.4,15.83,0.167,689.0
2023-04-04,BGW-007,BGW-007-C1,42.5,68.4,0.0238,110.9,61.7,54.8,40.7,6475.9,15.83,0.169,479.7
2023-04-05,BGW-007,BGW-007-C1,17.4,37.1,0.0104,54.5,68.1,55.5,35.8,6493.3,15.83,0.171,592.0
2023-04-06,BGW-007,BGW-007-C1,28.0,39.4,0.0146,67.4,58.4,54.2,38.4,6521.3,15.83,0.172,592.3
2023-04-07,BGW-007,BGW-007-C1,35.3,77.8,0.0221,113.1,68.8,55.6,44.6,6556.6,15.83,0.174,364.5
2023-04-08,BGW-007,BGW-007-C1,37.0,90.9,0.0252,127.9,71.1,55.0,35.0,6593.6,15.83,0.175,654.6
2023-04-09,BGW-007,BGW-007-C1,20.3,38.6,0.0141,58.9,65.6,53.5,34.0,6613.9,15.83,0.177,517.5
2023-04-10,BGW-007,BGW-007-C1,15.0,31.0,0.0065,46.0,67.4,52.5,39.2,6628.9,15.83,0.179,463.1
2023-04-11,BGW-007,BGW-007-C1,19.1,47.0,0.0098,66.1,71.1,54.9,35.5,6648.0,15.83,0.181,621.1
2023-04-12,BGW-007,BGW-007-C1,24.6,54.1,0.0157,78.7,68.8,55.9,38.8,6672.6,15.83,0.183,435.0
2023-04-13,BGW-007,BGW-007-C1,19.6,38.0,0.013,57.6,66.0,54.7,42.1,6692.1,15.83,0.185,461.5
2023-04-14,BGW-007,BGW-007-C1,33.6,77.4,0.0162,110.9,69.7,54.4,38.3,6725.7,15.83,0.186,366.2
2023-04-15,BGW-007,BGW-007-C1,15.2,44.6,0.0102,59.9,74.5,52.5,34.2,6741.0,15.83,0.188,319.6
2023-05-11,BGW-007,BGW-007-C2,218.7,61.1,0.1243,279.8,21.8,74.1,59.2,6959.7,18.1,0.083,632.8
2023-05-12,BGW-007,BGW-007-C2,215.4,65.5,0.0969,280.9,23.3,72.7,61.2,7175.1,18.1,0.083,359.9
2023-05-13,BGW-007,BGW-007-C2,202.5,62.0,0.1076,264.6,23.5,74.1,56.4,7377.6,18.1,0.085,465.9
2023-05-14,BGW-007,BGW-007-C2,197.9,81.4,0.0893,279.4,29.1,72.9,55.1,7575.6,18.1,0.087,398.3
2023-05-15,BGW-007,BGW-007-C2,191.5,68.8,0.1274,260.3,26.4,68.8,52.3,7767.1,18.1,0.088,527.3
2023-05-16,BGW-007,BGW-007-C2,190.6,89.1,0.1105,279.7,31.9,71.9,61.5,7957.7,18.1,0.089,313.6
2023-05-17,BGW-007,BGW-007-C2,179.0,70.6,0.1045,249.5,28.3,73.0,62.8,8136.7,18.1,0.091,392.8
2023-05-18,BGW-007,BGW-007-C2,173.2,94.2,0.102,267.4,35.2,70.5,54.6,8309.9,18.1,0.092,580.0
2023-05-19,BGW-007,BGW-007-C2,168.9,59.8,0.0715,228.6,26.1,68.5,50.8,8478.7,18.1,0.094,452.0
2023-05-20,BGW-007,BGW-007-C2,169.6,92.0,0.0863,261.6,35.2,69.3,58.0,8648.3,18.1,0.095,364.2
2023-05-21,BGW-007,BGW-007-C2,165.7,85.8,0.0811,251.5,34.1,66.9,48.3,8814.0,18.1,0.096,660.0
2023-05-22,BGW-007,BGW-007-C2,161.3,82.4,0.1032,243.7,33.8,67.9,55.3,8975.3,18.1,0.097,390.7
2023-05-23,BGW-007,BGW-007-C2,149.1,94.3,0.0868,243.4,38.7,67.4,55.1,9124.4,18.1,0.099,632.3
2023-05-24,BGW-007,BGW-007-C2,140.9,86.4,0.0625,227.3,38.0,68.8,56.7,9265.3,18.1,0.1,421.4
2023-05-25,BGW-007,BGW-007-C2,142.1,92.4,0.0822,234.6,39.4,69.0,51.6,9407.4,18.1,0.102,424.6
2023-05-26,BGW-007,BGW-007-C2,136.3,99.5,0.0922,235.9,42.2,66.0,48.0,9543.8,18.1,0.103,649.2
2023-05-27,BGW-007,BGW-007-C2,152.5,79.9,0.0642,232.4,34.4,65.5,50.3,9696.2,18.1,0.104,410.8
2023-05-28,BGW-007,BGW-007-C2,137.2,126.3,0.0588,263.5,47.9,62.6,45.8,9833.4,18.1,0.105,549.2
2023-05-29,BGW-007,BGW-007-C2,128.7,106.0,0.0645,234.7,45.2,64.4,48.2,9962.1,18.1,0.107,660.2
2023-05-30,BGW-007,BGW-007-C2,125.1,105.0,0.0566,230.1,45.6,67.8,57.6,10087.2,18.1,0.108,308.3
2023-05-31,BGW-007,BGW-007-C2,121.4,87.4,0.0684,208.7,41.9,64.0,51.6,10208.6,18.1,0.11,323.3
2023-06-01,BGW-007,BGW-007-C2,115.3,80.4,0.049,195.8,41.1,62.1,52.1,10323.9,18.1,0.111,630.2
2023-06-02,BGW-007,BGW-007-C2,106.9,81.8,0.0655,188.7,43.4,63.6,49.3,10430.7,18.1,0.113,463.0
2023-06-03,BGW-007,BGW-007-C2,106.2,72.6,0.0536,178.8,40.6,63.0,51.7,10537.0,18.1,0.114,663.2
2023-06-04,BGW-007,BGW-007-C2,107.2,108.7,0.0647,215.9,50.3,61.0,46.3,10644.2,18.1,0.116,535.4
2023-06-05,BGW-007,BGW-007-C2,106.4,103.0,0.0631,209.4,49.2,62.9,45.5,10750.6,18.1,0.117,351.1
2023-06-06,BGW-007,BGW-007-C2,105.1,121.6,0.0648,226.7,53.6,65.0,51.3,10855.7,18.1,0.119,570.3
2023-06-07,BGW-007,BGW-007-C2,95.0,76.7,0.0563,171.7,44.7,62.1,46.5,10950.7,18.1,0.12,491.9
2023-06-08,BGW-007,BGW-007-C2,98.0,113.4,0.0458,211.5,53.6,61.4,44.9,11048.7,18.1,0.122,313.8
2023-06-09,BGW-007,BGW-007-C2,84.1,92.1,0.0365,176.2,52.3,61.3,49.1,11132.9,18.1,0.124,460.6
2023-06-10,BGW-007,BGW-007-C2,85.5,97.8,0.041,183.3,53.4,61.1,41.1,11218.3,18.1,0.125,539.7
2023-06-11,BGW-007,BGW-007-C2,89.1,90.9,0.05,180.0,50.5,60.2,45.0,11307.5,18.1,0.127,517.3
2023-06-12,BGW-007,BGW-007-C2,89.8,81.7,0.0547,171.6,47.6,63.6,49.4,11397.3,18.1,0.128,630.1
2023-06-13,BGW-007,BGW-007-C2,83.6,105.9,0.035,189.4,55.9,59.4,45.0,11480.9,18.1,0.13,464.2
2023-06-14,BGW-007,BGW-007-C2,83.9,99.8,0.0381,183.7,54.3,59.5,45.5,11564.8,18.1,0.131,629.9
2023-06-15,BGW-007,BGW-007-C2,77.7,142.4,0.0375,220.1,64.7,57.5,38.4,11642.5,18.1,0.133,326.1
2023-06-16,BGW-007,BGW-007-C2,80.7,102.4,0.0513,183.1,55.9,59.4,43.3,11723.2,18.1,0.134,343.5
2023-06-17,BGW-007,BGW-007-C2,71.7,104.6,0.0464,176.3,59.3,59.5,39.8,11794.9,18.1,0.136,496.1
2023-06-18,BGW-007,BGW-007-C2,79.4,82.0,0.0343,161.4,50.8,60.4,49.2,11874.3,18.1,0.138,354.9
2023-06-19,BGW-007,BGW-007-C2,72.2,98.6,0.044,170.9,57.7,60.7,41.4,11946.5,18.1,0.139,437.2
2023-06-20,BGW-007,BGW-007-C2,66.9,115.1,0.0437,182.0,63.2,62.2,51.5,12013.5,18.1,0.141,652.4
2023-06-21,BGW-007,BGW-007-C2,62.4,74.9,0.0323,137.3,54.5,58.8,45.0,12075.9,18.1,0.143,534.2
2023-06-22,BGW-007,BGW-007-C2,67.7,90.8,0.0462,158.5,57.3,58.8,47.3,12143.5,18.1,0.144,532.4
2023-06-23,BGW-007,BGW-007-C2,56.7,86.8,0.027,143.4,60.5,55.5,35.8,12200.2,18.1,0.146,551.9
2023-06-24,BGW-007,BGW-007-C2,52.7,70.9,0.0292,123.6,57.3,54.9,40.0,12252.9,18.1,0.148,345.0
2023-06-25,BGW-007,BGW-007-C2,66.6,114.6,0.0303,181.2,63.3,59.6,43.2,12319.5,18.1,0.149,521.4
2023-06-26,BGW-007,BGW-007-C2,61.5,98.4,0.0361,159.9,61.5,59.6,43.9,12381.0,18.1,0.151,457.2
2023-06-27,BGW-007,BGW-007-C2,58.8,93.5,0.0377,152.3,61.4,60.3,48.3,12439.8,18.1,0.152,691.1
2023-06-28,BGW-007,BGW-007-C2,43.2,64.5,0.0302,107.7,59.9,56.7,44.4,12483.0,18.1,0.154,588.2
2023-06-29,BGW-007,BGW-007-C2,57.3,73.7,0.0373,131.0,56.3,59.6,46.3,12540.3,18.1,0.156,409.0
2023-06-30,BGW-007,BGW-007-C2,48.1,74.4,0.0303,122.6,60.7,57.4,41.9,12588.5,18.1,0.158,490.0
2023-07-01,BGW-007,BGW-007-C2,48.1,95.6,0.0266,143.7,66.5,57.1,46.4,12636.6,18.1,0.16,471.9
2023-07-02,BGW-007,BGW-007-C2,47.5,85.4,0.0268,132.9,64.2,59.4,41.9,12684.1,18.1,0.161,618.9
2023-07-03,BGW-007,BGW-007-C2,41.9,97.8,0.0275,139.7,70.0,55.0,40.0,12726.0,18.1,0.163,630.2
2023-07-04,BGW-007,BGW-007-C2,52.5,99.5,0.0273,152.0,65.4,58.9,41.7,12778.5,18.1,0.165,524.3
2023-07-05,BGW-007,BGW-007-C2,57.3,84.7,0.0275,142.0,59.7,58.8,43.8,12835.8,18.1,0.166,316.2
2023-07-06,BGW-007,BGW-007-C2,51.0,87.2,0.0339,138.2,63.1,56.6,36.7,12886.8,18.1,0.168,452.3
2023-07-07,BGW-007,BGW-007-C2,35.8,71.0,0.0214,106.8,66.5,54.5,43.6,12922.6,18.1,0.17,549.7
2023-07-08,BGW-007,BGW-007-C2,42.7,82.9,0.0205,125.6,66.0,56.9,41.7,12965.3,18.1,0.172,676.9
2023-07-09,BGW-007,BGW-007-C2,38.8,78.5,0.0166,117.4,66.9,53.9,42.6,13004.2,18.1,0.173,629.3
2023-07-10,BGW-007,BGW-007-C2,36.5,74.2,0.0179,110.7,67.0,52.8,33.0,13040.7,18.1,0.175,338.1
2023-07-11,BGW-007,BGW-007-C2,30.1,66.4,0.0132,96.5,68.8,54.6,41.8,13070.8,18.1,0.177,380.3
2023-07-12,BGW-007,BGW-007-C2,30.2,64.2,0.0124,94.4,68.0,54.0,37.0,13101.0,18.1,0.179,355.9
2023-07-13,BGW-007,BGW-007-C2,29.6,54.9,0.0121,84.4,65.0,54.8,39.8,13130.5,18.1,0.181,678.3
2023-07-14,BGW-007,BGW-007-C2,45.7,121.6,0.0287,167.3,72.7,56.5,44.0,13176.2,18.1,0.183,367.0
2023-07-15,BGW-007,BGW-007-C2,37.2,54.2,0.0241,91.4,59.3,54.5,35.0,13213.4,18.1,0.185,415.4
2023-07-16,BGW-007,BGW-007-C2,44.2,84.7,0.0197,128.9,65.7,55.9,39.5,13257.6,18.1,0.186,376.8
2023-07-17,BGW-007,BGW-007-C2,33.5,69.4,0.0208,102.9,67.4,56.4,39.2,13291.1,18.1,0.188,404.3
2023-07-18,BGW-007,BGW-007-C2,43.0,84.9,0.0235,127.8,66.4,55.9,39.9,13334.0,18.1,0.189,686.3
2023-07-19,BGW-007,BGW-007-C2,15.0,36.5,0.0103,51.5,70.9,55.5,42.2,13349.0,18.1,0.192,362.3
2023-07-20,BGW-007,BGW-007-C2,37.4,106.5,0.0179,143.9,74.0,55.1,37.6,13386.4,18.1,0.193,634.7
2023-07-21,BGW-007,BGW-007-C2,35.8,79.7,0.0191,115.5,69.0,53.6,38.4,13422.3,18.1,0.195,611.0
2023-07-22,BGW-007,BGW-007-C2,36.3,90.3,0.0244,126.6,71.3,55.1,39.8,13458.6,18.1,0.197,357.4
2023-07-23,BGW-007,BGW-007-C2,37.6,75.7,0.0182,113.3,66.8,53.7,42.6,13496.2,18.1,0.198,354.8
2023-07-24,BGW-007,BGW-007-C2,42.5,90.2,0.0198,132.7,68.0,53.6,42.8,13538.7,18.1,0.2,551.6
2023-07-25,BGW-007,BGW-007-C2,28.0,55.2,0.015,83.2,66.3,54.6,42.6,13566.7,18.1,0.202,651.7
2023-07-26,BGW-007,BGW-007-C2,23.1,42.4,0.0111,65.5,64.7,55.7,36.3,13589.8,18.1,0.204,353.4
2023-07-27,BGW-007,BGW-007-C2,19.0,40.3,0.0091,59.3,67.9,54.3,42.2,13608.8,18.1,0.206,599.4
2023-07-28,BGW-007,BGW-007-C2,18.7,40.2,0.0098,58.9,68.2,53.6,35.3,13627.5,18.1,0.208,554.1
2023-07-29,BGW-007,BGW-007-C2,35.0,77.1,0.0206,112.1,68.7,53.2,33.2,13662.6,18.1,0.209,568.3
2023-08-28,BGW-007,BGW-007-C3,220.2,62.6,0.1158,282.8,22.1,75.4,61.8,13882.8,23.81,0.108,323.6
2023-08-29,BGW-007,BGW-007-C3,203.7,52.8,0.1323,256.5,20.6,75.0,57.4,14086.5,23.81,0.112,663.7
2023-08-30,BGW-007,BGW-007-C3,207.3,48.0,0.1056,255.3,18.8,72.1,55.1,14293.8,23.81,0.113,695.9
2023-08-31,BGW-007,BGW-007-C3,197.6,63.5,0.1205,261.1,24.3,69.6,54.1,14491.4,23.81,0.115,362.9
2023-09-01,BGW-007,BGW-007-C3,197.1,80.3,0.096,277.4,28.9,71.2,58.1,14688.5,23.81,0.116,369.5
2023-09-02,BGW-007,BGW-007-C3,192.4,91.2,0.1176,283.7,32.2,70.7,58.2,14880.9,23.81,0.117,511.9
2023-09-03,BGW-007,BGW-007-C3,176.1,69.5,0.0928,245.6,28.3,71.7,59.9,15057.1,23.81,0.12,397.9
2023-09-04,BGW-007,BGW-007-C3,182.3,74.9,0.106,257.2,29.1,69.9,56.8,15239.4,23.81,0.121,519.9
2023-09-05,BGW-007,BGW-007-C3,163.3,80.9,0.091,244.2,33.1,69.0,50.6,15402.7,23.81,0.123,629.9
2023-09-06,BGW-007,BGW-007-C3,174.2,81.2,0.0795,255.4,31.8,69.0,57.1,15576.9,23.81,0.124,312.3
2023-09-07,BGW-007,BGW-007-C3,165.3,85.5,0.0679,250.8,34.1,66.9,48.8,15742.3,23.81,0.126,311.4
2023-09-08,BGW-007,BGW-007-C3,156.8,66.0,0.0647,222.8,29.6,68.6,52.8,15899.1,23.81,0.128,525.0
2023-09-09,BGW-007,BGW-007-C3,146.8,69.1,0.0982,215.9,32.0,67.4,54.4,16045.9,23.81,0.13,319.5
2023-09-10,BGW-007,BGW-007-C3,158.0,94.4,0.0728,252.4,37.4,69.8,59.6,16203.9,23.81,0.131,541.0
2023-09-11,BGW-007,BGW-007-C3,145.6,72.9,0.0585,218.5,33.4,66.1,47.6,16349.5,23.81,0.133,674.1
