timestamp,well_id,css_cycle_id,phase,reservoir_temperature_C,wellhead_temperature_C,pressure_bar,flow_rate_bpd,rpm,vibration_mm_s,motor_power_kW,motor_current_A
2023-12-05,BGW-006,BGW-006-C4,soak,194.3,176.6,78.0,62.6,0.0,1.72,0.0,0.0
2023-12-06,BGW-006,BGW-006-C4,soak,191.4,167.9,83.4,70.9,0.0,3.53,0.0,0.0
2023-12-07,BGW-006,BGW-006-C4,production,190.2,171.3,80.2,253.4,3.73,3.28,29.3,122.3
2023-12-08,BGW-006,BGW-006-C4,production,188.4,168.3,73.2,179.9,6.89,2.86,24.8,104.9
2023-12-09,BGW-006,BGW-006-C4,production,184.3,165.4,81.5,136.0,6.14,1.78,17.0,70.8
2023-12-10,BGW-006,BGW-006-C4,production,182.7,161.3,76.7,154.8,4.21,2.7,24.8,98.2
2023-12-11,BGW-006,BGW-006-C4,production,178.6,160.7,73.8,185.5,5.18,2.53,31.6,127.5
2023-12-12,BGW-006,BGW-006-C4,production,180.6,160.3,78.3,199.3,4.16,3.2,22.9,97.9
2023-12-13,BGW-006,BGW-006-C4,production,173.2,152.0,73.1,211.5,6.84,3.53,16.0,64.3
2023-12-14,BGW-006,BGW-006-C4,production,168.2,145.0,78.4,173.7,6.72,2.72,33.8,129.7
2023-12-15,BGW-006,BGW-006-C4,production,167.6,152.2,77.0,231.2,5.47,3.06,27.6,118.2
2023-12-16,BGW-006,BGW-006-C4,production,163.5,147.1,74.1,217.7,6.93,1.92,17.0,67.6
2023-12-17,BGW-006,BGW-006-C4,production,164.6,148.4,76.0,164.8,3.19,2.92,28.5,109.1
2023-12-18,BGW-006,BGW-006-C4,production,163.7,142.9,74.2,167.8,6.97,1.0,34.1,130.8
2023-12-19,BGW-006,BGW-006-C4,production,157.8,135.9,69.3,207.4,6.9,3.31,19.5,80.4
2023-12-20,BGW-006,BGW-006-C4,production,156.7,139.5,68.5,156.9,6.35,2.64,30.2,117.3
2023-12-21,BGW-006,BGW-006-C4,production,156.3,134.2,72.3,207.9,3.71,2.64,28.7,116.5
2023-12-22,BGW-006,BGW-006-C4,production,153.1,131.6,71.0,147.6,4.74,2.83,16.0,66.1
2023-12-23,BGW-006,BGW-006-C4,production,152.0,131.8,72.9,142.1,5.68,2.63,29.8,128.1
2023-12-24,BGW-006,BGW-006-C4,production,149.2,130.1,70.8,183.8,5.35,2.86,16.4,65.9
2023-12-25,BGW-006,BGW-006-C4,production,148.4,133.2,69.2,86.9,4.85,2.81,29.3,120.3
2023-12-26,BGW-006,BGW-006-C4,production,144.3,129.1,73.2,245.5,4.32,1.62,18.2,75.5
2023-12-27,BGW-006,BGW-006-C4,production,141.8,119.3,67.5,181.8,5.89,1.59,23.1,91.9
2023-12-28,BGW-006,BGW-006-C4,production,140.1,124.1,68.2,156.2,3.43,3.42,27.1,114.3
2023-12-29,BGW-006,BGW-006-C4,production,139.0,121.1,66.9,169.1,6.28,1.81,31.9,121.8
2023-12-30,BGW-006,BGW-006-C4,production,136.2,111.4,72.0,206.2,3.18,2.52,15.4,62.0
2023-12-31,BGW-006,BGW-006-C4,production,135.8,120.4,70.0,117.1,6.97,3.73,21.5,83.3
2024-01-01,BGW-006,BGW-006-C4,production,130.2,114.7,66.5,196.1,5.87,2.55,28.6,112.0
2024-01-02,BGW-006,BGW-006-C4,production,130.7,114.1,69.1,196.4,4.34,2.55,30.0,121.3
2024-01-03,BGW-006,BGW-006-C4,production,129.5,106.0,66.8,170.3,3.47,2.86,16.5,70.8
2024-01-04,BGW-006,BGW-006-C4,production,129.1,108.5,70.6,200.4,5.75,2.38,15.2,64.7
2024-01-05,BGW-006,BGW-006-C4,production,123.9,102.1,66.8,180.3,4.5,2.09,23.3,90.3
2024-01-06,BGW-006,BGW-006-C4,production,126.6,104.8,66.9,181.7,6.79,3.27,26.3,100.5
2024-01-07,BGW-006,BGW-006-C4,production,120.8,97.5,66.4,176.7,6.0,4.08,15.1,57.8
2024-01-08,BGW-006,BGW-006-C4,production,123.3,108.2,66.4,187.1,6.27,2.09,29.7,122.3
2024-01-09,BGW-006,BGW-006-C4,production,118.8,99.0,65.3,187.6,6.45,3.72,29.5,124.3
2024-01-10,BGW-006,BGW-006-C4,production,120.6,96.9,68.3,142.1,3.22,2.72,30.1,121.9
2024-01-11,BGW-006,BGW-006-C4,production,117.5,96.9,65.0,174.7,5.72,2.22,28.2,113.0
2024-01-12,BGW-006,BGW-006-C4,production,117.2,94.2,68.8,155.1,5.98,2.58,30.0,127.2
2024-01-13,BGW-006,BGW-006-C4,production,114.1,98.0,64.6,221.5,5.73,3.52,21.8,90.3
2024-01-14,BGW-006,BGW-006-C4,production,112.8,90.7,66.4,171.2,3.28,2.18,29.5,116.5
2024-01-15,BGW-006,BGW-006-C4,production,111.4,90.2,68.2,166.2,6.88,1.76,19.9,82.0
2024-01-16,BGW-006,BGW-006-C4,production,111.8,87.6,65.7,178.7,4.61,1.91,29.4,123.9
2024-01-17,BGW-006,BGW-006-C4,production,108.1,89.2,62.8,222.9,6.52,2.29,30.6,128.4
2024-01-18,BGW-006,BGW-006-C4,production,107.0,83.7,66.0,169.6,5.45,1.55,27.3,109.9
2024-01-19,BGW-006,BGW-006-C4,production,110.1,87.1,66.3,161.2,3.41,2.46,29.5,112.9
2024-01-20,BGW-006,BGW-006-C4,production,104.2,84.9,65.2,200.1,6.69,3.22,18.4,70.0
2024-01-21,BGW-006,BGW-006-C4,production,107.1,90.1,66.0,205.1,6.15,1.76,20.4,86.2
2024-01-22,BGW-006,BGW-006-C4,production,104.0,81.3,66.0,146.0,4.35,2.5,29.2,111.0
2024-01-23,BGW-006,BGW-006-C4,production,100.7,82.5,64.8,165.4,3.45,2.07,16.2,65.9
2024-01-24,BGW-006,BGW-006-C4,production,99.8,81.5,62.4,236.6,6.19,2.77,23.0,96.9
2024-01-25,BGW-006,BGW-006-C4,production,100.2,84.5,62.1,179.1,4.2,3.05,35.0,135.5
2024-01-26,BGW-006,BGW-006-C4,production,98.2,73.6,61.5,139.8,5.37,2.76,19.9,84.7
2024-01-27,BGW-006,BGW-006-C4,production,94.9,75.1,61.5,181.4,6.74,2.89,32.8,134.4
2024-01-28,BGW-006,BGW-006-C4,production,96.7,73.0,61.8,173.9,4.79,2.86,31.4,121.1
2024-01-29,BGW-006,BGW-006-C4,production,97.1,81.2,64.7,129.5,4.65,2.49,17.2,70.8
2024-01-30,BGW-006,BGW-006-C4,production,95.1,79.5,61.2,177.1,6.17,2.36,19.9,84.2
2024-01-31,BGW-006,BGW-006-C4,production,94.7,77.3,62.2,166.2,6.37,3.7,21.9,83.8
2024-02-01,BGW-006,BGW-006-C4,production,93.0,68.3,61.9,195.1,6.27,2.61,21.4,91.0
2024-02-02,BGW-006,BGW-006-C4,production,92.0,75.8,60.4,167.1,6.86,2.74,28.2,109.0
2024-02-03,BGW-006,BGW-006-C4,production,90.5,72.5,61.5,176.6,6.12,2.14,24.2,99.5
2024-02-04,BGW-006,BGW-006-C4,production,92.3,72.4,60.8,150.3,6.82,2.7,22.7,92.2
2024-02-05,BGW-006,BGW-006-C4,production,89.2,68.0,63.2,212.1,6.99,2.63,34.5,133.2
2024-02-06,BGW-006,BGW-006-C4,production,89.7,74.4,60.3,122.8,4.2,3.01,26.7,110.9
2024-02-07,BGW-006,BGW-006-C4,production,87.3,71.2,61.7,154.3,6.77,2.96,31.5,134.0
2024-02-08,BGW-006,BGW-006-C4,production,88.8,68.7,64.5,172.7,3.95,2.12,28.0,117.6
2024-02-09,BGW-006,BGW-006-C4,production,90.7,72.7,61.8,180.2,6.56,2.57,25.1,106.2
2024-02-10,BGW-006,BGW-006-C4,production,86.5,62.7,61.5,169.2,4.8,2.82,19.1,76.5
2024-02-11,BGW-006,BGW-006-C4,production,85.1,66.5,58.8,188.2,4.9,1.98,22.2,86.1
2024-02-12,BGW-006,BGW-006-C4,production,85.3,62.5,62.4,135.4,6.11,1.73,29.3,117.4
2024-02-13,BGW-006,BGW-006-C4,production,84.7,67.4,62.6,199.6,3.21,4.0,34.4,136.0
2024-02-14,BGW-006,BGW-006-C4,production,82.9,58.3,60.8,197.4,4.98,2.84,23.2,91.9
2024-02-15,BGW-006,BGW-006-C4,production,85.0,60.5,61.3,151.1,3.83,2.01,26.5,103.0
2024-02-16,BGW-006,BGW-006-C4,production,83.8,66.3,61.5,162.0,6.59,3.12,19.3,75.9
2024-02-17,BGW-006,BGW-006-C4,production,79.7,54.9,60.7,176.5,5.99,2.78,24.8,104.7
2024-02-18,BGW-006,BGW-006-C4,production,79.0,57.7,59.9,184.3,6.45,2.22,18.0,77.0
2024-02-19,BGW-006,BGW-006-C4,production,81.9,65.3,60.2,224.2,3.82,1.71,30.8,130.1
2024-02-20,BGW-006,BGW-006-C4,production,79.5,58.6,61.5,154.8,4.56,3.28,24.0,96.5
2024-02-21,BGW-006,BGW-006-C4,production,79.0,63.7,60.4,210.4,4.48,2.53,30.8,118.7
2024-02-22,BGW-006,BGW-006-C4,production,80.7,58.7,59.6,133.7,3.39,2.4,25.2,102.8
2024-02-23,BGW-006,BGW-006-C4,production,78.3,55.8,60.1,192.9,4.32,1.63,31.6,128.6
2024-02-24,BGW-006,BGW-006-C4,production,80.2,59.3,61.0,158.4,5.61,2.2,24.8,95.2
2023-01-06,BGW-007,BGW-007-C1,injection,44.9,29.6,74.7,61.1,0.0,3.1,0.0,0.0
2023-01-07,BGW-007,BGW-007-C1,injection,59.9,40.2,74.9,74.3,0.0,3.47,0.0,0.0
2023-01-08,BGW-007,BGW-007-C1,injection,71.7,50.8,76.3,80.8,0.0,2.0,0.0,0.0
2023-01-09,BGW-007,BGW-007-C1,injection,82.2,57.3,76.5,77.9,0.0,2.05,0.0,0.0
2023-01-10,BGW-007,BGW-007-C1,injection,91.1,70.6,78.8,69.6,0.0,2.76,0.0,0.0
2023-01-11,BGW-007,BGW-007-C1,injection,103.4,82.4,82.7,79.7,0.0,2.46,0.0,0.0
2023-01-12,BGW-007,BGW-007-C1,injection,113.9,90.1,81.0,74.7,0.0,2.42,0.0,0.0
2023-01-13,BGW-007,BGW-007-C1,injection,123.7,99.4,82.2,72.2,0.0,3.82,0.0,0.0
2023-01-14,BGW-007,BGW-007-C1,injection,138.4,116.6,82.1,79.4,0.0,2.75,0.0,0.0
2023-01-15,BGW-007,BGW-007-C1,injection,149.9,125.4,87.5,83.2,0.0,2.26,0.0,0.0
2023-01-16,BGW-007,BGW-007-C1,injection,160.0,138.0,87.4,62.9,0.0,2.36,0.0,0.0
2023-01-17,BGW-007,BGW-007-C1,injection,169.6,148.4,87.3,66.0,0.0,2.7,0.0,0.0
2023-01-18,BGW-007,BGW-007-C1,injection,178.9,158.6,89.8,66.8,0.0,3.02,0.0,0.0
2023-01-19,BGW-007,BGW-007-C1,injection,188.2,168.1,92.0,102.1,0.0,2.3,0.0,0.0
2023-01-20,BGW-007,BGW-007-C1,soak,205.3,187.0,90.7,56.6,0.0,2.95,0.0,0.0
2023-01-21,BGW-007,BGW-007-C1,soak,206.3,181.4,99.6,82.0,0.0,1.84,0.0,0.0
2023-01-22,BGW-007,BGW-007-C1,soak,203.9,178.9,95.8,71.2,0.0,2.7,0.0,0.0
2023-01-23,BGW-007,BGW-007-C1,soak,203.3,182.3,98.5,66.7,0.0,1.76,0.0,0.0
2023-01-24,BGW-007,BGW-007-C1,soak,203.2,178.6,90.8,78.7,0.0,1.74,0.0,0.0
2023-01-25,BGW-007,BGW-007-C1,soak,203.7,185.7,98.3,83.9,0.0,2.78,0.0,0.0
2023-01-26,BGW-007,BGW-007-C1,production,205.7,181.3,92.8,207.2,6.72,2.73,25.9,106.3
2023-01-27,BGW-007,BGW-007-C1,production,201.0,184.9,97.3,158.4,5.64,3.22,23.5,94.9
2023-01-28,BGW-007,BGW-007-C1,production,197.6,178.5,96.7,186.3,6.97,2.36,20.3,81.9
2023-01-29,BGW-007,BGW-007-C1,production,192.5,171.0,88.1,192.7,4.48,3.11,24.6,103.3
2023-01-30,BGW-007,BGW-007-C1,production,190.9,173.2,94.4,184.7,5.73,3.21,30.5,120.6
2023-01-31,BGW-007,BGW-007-C1,production,189.4,172.9,96.9,165.8,6.99,2.33,18.8,78.0
2023-02-01,BGW-007,BGW-007-C1,production,184.2,168.8,90.4,239.8,5.43,2.87,33.0,134.5
2023-02-02,BGW-007,BGW-007-C1,production,178.7,154.7,85.2,179.9,6.63,3.8,34.7,146.3
2023-02-03,BGW-007,BGW-007-C1,production,177.0,161.2,88.0,181.0,6.2,2.14,30.4,129.0
2023-02-04,BGW-007,BGW-007-C1,production,173.9,151.0,91.7,152.8,5.3,1.67,24.4,100.3
2023-02-05,BGW-007,BGW-007-C1,production,172.3,147.5,88.6,174.9,5.72,2.82,32.8,137.1
2023-02-06,BGW-007,BGW-007-C1,production,168.8,152.2,87.3,183.2,4.27,2.04,34.9,148.8
2023-02-07,BGW-007,BGW-007-C1,production,165.8,144.5,89.4,137.9,3.17,1.91,28.5,121.2
2023-02-08,BGW-007,BGW-007-C1,production,163.9,138.9,86.4,145.9,6.69,3.11,32.5,131.7
2023-02-09,BGW-007,BGW-007-C1,production,158.7,138.9,89.6,184.6,6.14,1.49,22.3,95.1
2023-02-10,BGW-007,BGW-007-C1,production,160.8,140.9,85.8,165.6,5.87,2.12,26.0,110.4
2023-02-11,BGW-007,BGW-007-C1,production,155.2,137.9,87.4,166.3,4.62,3.01,28.3,116.1
2023-02-12,BGW-007,BGW-007-C1,production,155.5,132.2,86.3,194.6,5.58,2.12,25.1,95.9
2023-02-13,BGW-007,BGW-007-C1,production,150.8,132.6,83.5,195.8,3.46,1.83,17.5,68.9
2023-02-14,BGW-007,BGW-007-C1,production,151.4,126.5,83.6,139.6,3.85,1.75,19.6,80.0
2023-02-15,BGW-007,BGW-007-C1,production,148.0,125.9,89.8,208.4,6.19,2.55,28.2,111.7
2023-02-16,BGW-007,BGW-007-C1,production,148.7,127.0,83.5,212.1,3.98,2.94,32.1,129.9
2023-02-17,BGW-007,BGW-007-C1,production,145.6,124.4,85.0,189.0,5.13,2.48,16.9,70.5
2023-02-18,BGW-007,BGW-007-C1,production,142.5,118.9,82.6,129.0,5.75,2.46,29.4,118.6
2023-02-19,BGW-007,BGW-007-C1,production,139.9,116.5,84.5,172.8,3.75,2.3,26.9,102.3
2023-02-20,BGW-007,BGW-007-C1,production,138.8,114.8,84.9,153.3,5.22,1.5,17.4,73.0
2023-02-21,BGW-007,BGW-007-C1,production,135.4,115.7,87.4,170.2,3.67,4.01,26.6,104.6
2023-02-22,BGW-007,BGW-007-C1,production,135.4,112.7,84.2,179.5,5.19,2.37,30.1,116.0
2023-02-23,BGW-007,BGW-007-C1,production,133.1,108.5,87.0,149.1,4.08,2.7,16.8,67.6
2023-02-24,BGW-007,BGW-007-C1,production,131.7,113.8,86.8,198.8,3.45,3.58,27.4,112.3
2023-02-25,BGW-007,BGW-007-C1,production,126.7,102.2,83.0,169.2,4.98,2.5,34.8,146.1
2023-02-26,BGW-007,BGW-007-C1,production,124.1,101.1,85.8,199.4,5.98,1.42,25.1,100.1
2023-02-27,BGW-007,BGW-007-C1,production,125.0,104.9,86.5,215.5,3.87,2.45,17.9,75.3
2023-02-28,BGW-007,BGW-007-C1,production,119.1,96.2,85.2,190.3,4.04,1.3,29.7,124.4
2023-03-01,BGW-007,BGW-007-C1,production,120.1,102.2,85.6,203.1,5.22,2.45,27.0,115.1
2023-03-02,BGW-007,BGW-007-C1,production,117.9,99.9,82.3,138.7,6.4,3.05,20.8,86.0
2023-03-03,BGW-007,BGW-007-C1,production,114.6,95.5,84.3,189.1,5.98,1.91,31.2,119.6
2023-03-04,BGW-007,BGW-007-C1,production,115.9,94.8,84.6,179.7,3.79,1.95,25.8,103.4
2023-03-05,BGW-007,BGW-007-C1,production,114.8,92.0,81.4,144.8,5.16,2.56,18.9,76.8
2023-03-06,BGW-007,BGW-007-C1,production,115.2,99.7,83.1,129.6,6.43,2.23,29.4,113.1
2023-03-07,BGW-007,BGW-007-C1,production,111.3,90.6,83.6,133.8,5.9,2.44,18.2,70.9
2023-03-08,BGW-007,BGW-007-C1,production,110.7,87.1,82.3,159.0,3.31,2.66,22.0,84.9
2023-03-09,BGW-007,BGW-007-C1,production,108.8,86.6,82.4,160.0,6.49,2.31,21.9,89.1
2023-03-10,BGW-007,BGW-007-C1,production,107.7,82.9,81.8,182.9,5.92,3.13,16.8,71.8
2023-03-11,BGW-007,BGW-007-C1,production,104.6,88.6,83.9,159.1,3.78,2.91,29.3,111.8
2023-03-12,BGW-007,BGW-007-C1,production,104.3,88.5,81.0,152.6,4.38,3.03,24.2,95.7
2023-03-13,BGW-007,BGW-007-C1,production,102.8,85.1,82.1,171.4,4.9,2.16,31.9,133.2
2023-03-14,BGW-007,BGW-007-C1,production,102.4,79.2,80.5,203.0,4.28,1.15,30.1,122.3
2023-03-15,BGW-007,BGW-007-C1,production,100.5,75.8,79.7,211.6,6.79,2.23,23.1,97.0
2023-03-16,BGW-007,BGW-007-C1,production,99.3,78.2,81.5,184.7,5.06,2.87,32.2,126.1
2023-03-17,BGW-007,BGW-007-C1,production,98.6,74.3,79.4,126.3,3.97,2.09,22.7,91.3
2023-03-18,BGW-007,BGW-007-C1,production,100.4,83.1,80.2,196.3,6.01,2.26,23.7,99.9
2023-03-19,BGW-007,BGW-007-C1,production,97.4,73.1,81.2,174.0,6.25,2.34,31.3,128.1
2023-03-20,BGW-007,BGW-007-C1,production,96.1,75.7,80.3,132.8,6.04,1.68,24.3,101.5
2023-03-21,BGW-007,BGW-007-C1,production,93.9,74.2,79.7,125.1,4.83,3.62,31.1,127.7
2023-03-22,BGW-007,BGW-007-C1,production,93.8,70.9,78.8,192.2,6.73,2.62,19.3,80.1
2023-03-23,BGW-007,BGW-007-C1,production,90.1,72.9,78.0,178.2,3.13,2.49,29.6,115.9
2023-03-24,BGW-007,BGW-007-C1,production,91.2,75.5,80.2,172.8,3.66,2.97,31.4,120.6
2023-03-25,BGW-007,BGW-007-C1,production,90.6,72.4,79.4,179.2,3.89,1.8,23.2,93.6
2023-03-26,BGW-007,BGW-007-C1,production,90.0,70.8,76.6,198.1,3.27,1.78,18.9,75.4
2023-03-27,BGW-007,BGW-007-C1,production,89.7,69.8,80.4,173.9,6.17,3.25,25.2,106.4
2023-03-28,BGW-007,BGW-007-C1,production,89.0,73.4,80.7,109.7,3.72,2.15,25.1,100.1
2023-03-29,BGW-007,BGW-007-C1,production,89.3,69.9,80.6,157.0,4.25,3.05,20.7,82.1
2023-03-30,BGW-007,BGW-007-C1,production,86.9,68.0,79.1,155.4,3.34,2.15,25.6,107.9
2023-03-31,BGW-007,BGW-007-C1,production,86.9,70.7,80.0,166.6,3.51,2.22,25.9,101.8
2023-04-01,BGW-007,BGW-007-C1,production,83.9,68.8,78.1,199.5,5.53,3.07,23.0,90.2
2023-04-02,BGW-007,BGW-007-C1,production,82.0,62.9,80.2,162.4,6.86,1.54,19.2,80.9
2023-04-03,BGW-007,BGW-007-C1,production,82.3,58.2,78.8,177.6,6.46,2.31,32.0,133.1
2023-04-04,BGW-007,BGW-007-C1,production,84.3,59.9,78.3,196.3,4.71,2.7,18.7,75.0
2023-04-05,BGW-007,BGW-007-C1,production,82.3,62.2,78.8,181.5,5.97,3.56,34.6,147.9
2023-04-06,BGW-007,BGW-007-C1,production,80.7,60.7,79.0,156.2,4.13,2.07,19.0,80.6
2023-04-07,BGW-007,BGW-007-C1,production,81.2,60.1,79.8,192.3,4.67,1.57,16.8,68.8
2023-04-08,BGW-007,BGW-007-C1,production,80.6,65.4,79.0,176.7,5.78,1.92,16.5,64.0
2023-04-09,BGW-007,BGW-007-C1,production,79.5,58.1,78.3,149.6,4.33,1.88,23.5,100.9
2023-04-10,BGW-007,BGW-007-C1,production,78.6,61.8,77.4,191.3,5.57,3.04,18.1,72.9
2023-04-11,BGW-007,BGW-007-C1,production,76.5,58.9,80.3,195.0,4.5,2.47,31.2,129.8
2023-04-12,BGW-007,BGW-007-C1,production,75.8,53.1,77.5,204.4,3.58,2.42,18.7,71.8
2023-04-13,BGW-007,BGW-007-C1,production,75.1,54.4,76.6,216.7,5.12,2.58,15.3,58.5
2023-04-14,BGW-007,BGW-007-C1,production,75.6,55.9,78.2,197.7,6.12,2.24,25.1,106.6
2023-04-15,BGW-007,BGW-007-C1,production,76.4,57.3,78.5,204.4,6.95,3.15,19.4,81.2
2023-04-21,BGW-007,BGW-007-C2,injection,49.6,26.5,73.0,54.1,0.0,3.14,0.0,0.0
2023-04-22,BGW-007,BGW-007-C2,injection,55.4,37.9,74.3,75.3,0.0,1.85,0.0,0.0
2023-04-23,BGW-007,BGW-007-C2,injection,65.0,45.3,75.7,63.4,0.0,2.46,0.0,0.0
2023-04-24,BGW-007,BGW-007-C2,injection,77.0,53.3,79.1,68.2,0.0,1.71,0.0,0.0
2023-04-25,BGW-007,BGW-007-C2,injection,87.1,71.1,78.4,98.5,0.0,1.47,0.0,0.0
2023-04-26,BGW-007,BGW-007-C2,injection,96.6,71.8,80.1,79.6,0.0,3.24,0.0,0.0
2023-04-27,BGW-007,BGW-007-C2,injection,110.1,85.9,80.1,98.2,0.0,1.65,0.0,0.0
2023-04-28,BGW-007,BGW-007-C2,injection,117.9,102.0,82.0,72.4,0.0,2.27,0.0,0.0
2023-04-29,BGW-007,BGW-007-C2,injection,125.9,109.5,81.9,53.7,0.0,2.52,0.0,0.0
2023-04-30,BGW-007,BGW-007-C2,injection,137.9,120.4,85.6,63.5,0.0,2.53,0.0,0.0
2023-05-01,BGW-007,BGW-007-C2,injection,148.1,123.8,86.2,79.6,0.0,2.78,0.0,0.0
2023-05-02,BGW-007,BGW-007-C2,injection,155.8,138.5,89.8,50.3,0.0,3.48,0.0,0.0
2023-05-03,BGW-007,BGW-007-C2,injection,168.6,149.5,86.9,64.3,0.0,2.39,0.0,0.0
2023-05-04,BGW-007,BGW-007-C2,injection,174.6,153.3,86.7,74.4,0.0,2.48,0.0,0.0
2023-05-05,BGW-007,BGW-007-C2,soak,185.5,167.8,94.5,63.0,0.0,2.79,0.0,0.0
2023-05-06,BGW-007,BGW-007-C2,soak,187.0,163.1,97.5,70.0,0.0,3.39,0.0,0.0
2023-05-07,BGW-007,BGW-007-C2,soak,185.3,163.8,99.5,59.1,0.0,3.03,0.0,0.0
2023-05-08,BGW-007,BGW-007-C2,soak,186.5,169.0,96.9,71.0,0.0,1.37,0.0,0.0
2023-05-09,BGW-007,BGW-007-C2,soak,187.1,168.3,93.3,88.2,0.0,2.24,0.0,0.0
2023-05-10,BGW-007,BGW-007-C2,soak,184.3,168.5,92.0,59.3,0.0,2.06,0.0,0.0
2023-05-11,BGW-007,BGW-007-C2,production,189.0,168.7,94.4,118.8,5.81,2.74,17.6,68.2
2023-05-12,BGW-007,BGW-007-C2,production,183.6,161.9,90.2,189.6,6.29,3.53,21.7,90.5
2023-05-13,BGW-007,BGW-007-C2,production,179.6,158.2,94.0,223.8,5.28,2.45,30.3,119.1
2023-05-14,BGW-007,BGW-007-C2,production,177.5,155.1,91.8,181.0,3.34,3.42,31.2,134.1
2023-05-15,BGW-007,BGW-007-C2,production,176.9,157.0,89.3,148.8,6.46,2.71,23.3,93.2
2023-05-16,BGW-007,BGW-007-C2,production,173.0,154.5,90.9,195.4,4.64,2.93,32.7,130.2
2023-05-17,BGW-007,BGW-007-C2,production,169.6,150.2,92.9,168.1,5.37,3.2,24.4,98.6
2023-05-18,BGW-007,BGW-007-C2,production,167.7,150.9,87.9,132.3,4.13,2.39,24.5,101.0
2023-05-19,BGW-007,BGW-007-C2,production,162.5,146.6,92.9,132.3,6.69,2.77,23.4,98.9
2023-05-20,BGW-007,BGW-007-C2,production,161.8,145.4,86.4,187.9,5.41,1.87,18.2,70.3
2023-05-21,BGW-007,BGW-007-C2,production,157.8,135.1,93.4,188.0,5.34,2.11,16.8,67.9
2023-05-22,BGW-007,BGW-007-C2,production,157.8,134.1,84.4,170.7,4.97,2.31,32.0,124.1
2023-05-23,BGW-007,BGW-007-C2,production,154.7,133.4,87.0,144.0,4.85,3.27,26.9,110.3
2023-05-24,BGW-007,BGW-007-C2,production,152.5,130.3,87.5,152.4,4.94,2.31,23.8,93.1
2023-05-25,BGW-007,BGW-007-C2,production,149.7,126.7,88.3,211.9,3.35,3.47,20.5,86.3
2023-05-26,BGW-007,BGW-007-C2,production,145.5,120.8,92.7,170.7,5.93,2.96,24.4,94.5
2023-05-27,BGW-007,BGW-007-C2,production,143.5,123.6,91.0,222.6,3.99,3.12,26.7,107.1
2023-05-28,BGW-007,BGW-007-C2,production,143.7,123.5,90.1,201.4,3.96,1.7,32.0,124.4
2023-05-29,BGW-007,BGW-007-C2,production,140.1,119.3,88.5,138.6,6.08,2.88,19.4,77.6
2023-05-30,BGW-007,BGW-007-C2,production,140.3,121.1,86.9,198.0,6.85,1.47,15.2,64.2
2023-05-31,BGW-007,BGW-007-C2,production,137.7,117.2,87.8,197.9,6.54,3.36,32.4,133.1
2023-06-01,BGW-007,BGW-007-C2,production,135.2,110.7,84.4,159.7,5.86,2.5,30.9,124.9
2023-06-02,BGW-007,BGW-007-C2,production,132.3,111.0,87.1,187.3,6.79,1.95,32.8,125.2
2023-06-03,BGW-007,BGW-007-C2,production,131.4,111.6,88.3,196.3,6.24,1.88,33.7,132.3
2023-06-04,BGW-007,BGW-007-C2,production,129.7,111.1,87.8,164.7,6.92,2.17,34.8,138.2
2023-06-05,BGW-007,BGW-007-C2,production,126.9,111.3,83.3,179.8,4.81,2.05,23.7,96.2
2023-06-06,BGW-007,BGW-007-C2,production,126.4,103.4,85.8,137.4,3.85,2.19,31.6,135.0
2023-06-07,BGW-007,BGW-007-C2,production,123.2,98.3,84.8,194.9,3.66,1.2,29.2,113.1
2023-06-08,BGW-007,BGW-007-C2,production,120.2,97.4,86.2,156.8,3.87,2.99,17.3,70.0
2023-06-09,BGW-007,BGW-007-C2,production,120.4,104.8,84.6,194.3,5.58,2.56,32.4,126.4
2023-06-10,BGW-007,BGW-007-C2,production,118.3,103.0,80.3,147.2,3.67,2.3,18.0,70.1
2023-06-11,BGW-007,BGW-007-C2,production,118.1,98.6,83.4,167.5,6.76,2.97,20.3,81.6
2023-06-12,BGW-007,BGW-007-C2,production,117.3,96.4,85.4,242.1,5.91,2.7,28.6,119.2
2023-06-13,BGW-007,BGW-007-C2,production,114.5,97.2,81.5,171.4,6.62,1.88,17.9,71.8
2023-06-14,BGW-007,BGW-007-C2,production,114.7,98.0,84.7,186.5,6.81,2.82,32.4,128.9
2023-06-15,BGW-007,BGW-007-C2,production,112.2,88.8,83.9,178.2,4.22,3.51,31.0,132.3
2023-06-16,BGW-007,BGW-007-C2,production,107.1,83.0,85.1,198.1,3.61,3.14,29.5,123.0
2023-06-17,BGW-007,BGW-007-C2,production,106.7,88.2,84.9,132.9,6.55,1.81,24.2,102.6
2023-06-18,BGW-007,BGW-007-C2,production,107.3,91.9,85.9,146.1,6.11,3.48,33.5,143.0
2023-06-19,BGW-007,BGW-007-C2,production,104.9,82.3,79.8,176.5,3.86,3.57,18.1,73.1
2023-06-20,BGW-007,BGW-007-C2,production,104.5,83.1,80.5,224.6,6.58,2.44,16.0,64.8
2023-06-21,BGW-007,BGW-007-C2,production,104.1,86.5,80.1,175.7,6.24,2.02,25.7,97.9
2023-06-22,BGW-007,BGW-007-C2,production,101.5,79.6,80.7,186.2,5.15,2.69,19.9,77.6
2023-06-23,BGW-007,BGW-007-C2,production,101.5,86.4,79.9,165.3,5.4,2.71,23.3,94.7
2023-06-24,BGW-007,BGW-007-C2,production,101.5,81.1,81.1,133.8,6.17,2.05,21.4,91.4
